0.062761,-0.11138,1
0.18312,0.10501,1
0.14087,-0.3188,0
0.012825,0.14983,1
0.089649,0.06148,1
-0.092169,-0.19972,0
-0.37642,0.14983,0
-0.22789,0.48786,0
-0.042233,-0.34569,0
-0.43148,0.1972,0
-0.40459,-0.41739,0
0.28555,0.18696,0
0.17032,0.1191,1
0.20617,0.057639,1
0.014105,0.21129,1
-0.23173,-0.15619,1
0.16775,-0.10369,1
-0.021746,-0.16515,1
0.099892,0.062761,1
0.024348,-0.11522,1
-0.10881,0.18184,1
-0.23301,-0.29575,0
0.20617,0.11398,0
0.25482,0.32012,0
-0.22917,0.064041,1
-0.1818,0.16007,1
-0.13314,-0.074243,1
0.044835,-0.044794,1
-0.23173,0.41615,0
0.037152,0.23434,1
-0.43276,-0.30728,0
0.087088,0.29451,0
0.017946,-0.0051011,1
0.055078,0.042274,1
-0.11266,0.22665,1
0.11142,0.38158,0
0.046115,-0.14467,1
0.16775,-0.22405,0
-0.16899,0.30988,1
0.10757,-0.14979,1
-0.28423,0.43664,0
0.066602,0.12422,1
-0.41611,-0.28295,0
0.25098,-0.023027,1
-0.19076,-0.41995,0
-0.26887,0.20361,0
-0.019186,0.21257,1
-0.14723,-0.32904,0
0.30732,-0.37514,0
0.12294,-0.40331,0
-0.09473,-0.28423,0
-0.42892,0.51346,0
-0.2471,0.11398,1
-0.12802,-0.03327,1
-0.088328,0.097332,1
-0.14723,-0.16003,1
0.042274,-0.15363,1
0.28171,-0.17412,0
-0.43404,0.17928,0
0.064041,0.46353,0
-0.071682,0.50194,0
0.17288,0.0089834,1
0.09221,-0.22149,0
-0.41867,0.45841,0
0.30476,-0.014064,0
0.19592,-0.081926,1
0.12806,0.53139,0
-0.11138,0.52243,0
0.20361,-0.11266,0
-0.058878,-0.14339,1
-0.25606,0.087088,1
-0.093449,-0.41995,0
-0.083206,0.021787,1
-0.18692,0.39695,0
0.27531,-0.1946,0
-0.16387,-0.055037,1
-0.15363,-0.25606,0
0.2369,-0.043513,1
-0.11778,-0.28935,0
-0.32264,-0.28423,0
-0.28935,0.52755,0
-0.072963,-0.093449,1
-0.28423,0.13702,1
-0.052476,0.22665,1
-0.33801,-0.40843,0
-0.12034,0.28811,1
-0.31368,-0.14979,0
-0.0089423,0.21641,1
0.25226,-0.039672,1
0.094771,0.17928,1
-0.24966,-0.39435,0
-0.43276,0.24202,0
0.14087,0.17032,1
-0.2663,0.33933,0
-0.067841,-0.20613,0
-0.23045,0.014105,1
0.18568,0.4264,0
-0.16259,-0.087047,1
-0.26374,-0.27527,0
-0.03199,-0.26502,0
-0.0076619,0.35341,1
0.1716,0.079406,1
0.22153,0.096051,0
-0.081926,0.27531,1
0.23562,-0.055037,1
-0.36746,0.53523,0
0.09221,-0.38666,0
-0.22917,-0.18948,1
0.26378,0.0089834,1
-0.19972,0.049957,1
-0.14979,-0.15107,1
-0.37514,-0.15491,0
-0.31368,-0.22533,0
-0.037111,0.24586,1
0.078126,0.52499,0
-0.18948,0.065321,1
-0.09473,-0.043513,1
0.25994,-0.043513,1
0.073004,-0.038392,1
-0.023027,-0.15875,1
-0.012784,0.042274,1
-0.43532,0.13574,0
-0.26246,-0.067841,0
-0.34569,0.45841,0
0.10757,-0.40715,0
0.069163,-0.12418,1
-0.19332,0.4981,0
-0.32776,0.178,0
-0.16515,-0.15619,1
-0.14979,0.30476,1
0.28555,-0.16259,0
-0.14723,-0.072963,1
0.15751,0.23049,0
-0.28807,0.0602,0
-0.42892,-0.18308,0
0.0013009,0.46353,0
-0.35849,0.20233,0
-0.16771,0.31756,1
0.089649,0.23049,1
-0.035831,0.0089834,1
0.21001,-0.30984,0
-0.26246,0.098612,1
-0.012784,0.3611,1
0.18824,0.54419,0
0.064041,-0.36362,0
-0.037111,0.4264,1
0.097332,0.1908,1
-0.14339,-0.069122,1
-0.051196,0.30348,1
-0.0025403,-0.37514,0
-0.071682,0.55956,0
-0.13314,0.02819,1
0.1255,0.51987,0
-0.29191,0.17288,1
0.023068,0.29451,1
-0.41483,0.087088,0
2.0522e-05,-0.28807,0
0.15751,-0.057598,1
-0.1754,0.4853,0
0.2497,0.50706,0
-0.21253,0.035872,1
-0.24838,0.21641,1
-0.36618,0.54163,0
0.30092,-0.32904,0
-0.15491,-0.061439,1
0.19464,0.078126,1
0.037152,0.49298,0
-0.14723,0.34829,1
0.25866,0.12678,0
-0.22149,-0.37514,0
0.02947,-0.024307,1
0.053798,-0.40715,0
-0.27015,0.23946,0
-0.11266,-0.1293,1
-0.14082,0.29451,1
-0.016625,0.2561,1
-0.3649,-0.052476,0
-0.20485,0.10757,1
-0.10625,0.47761,0
0.29451,0.46865,0
0.071723,0.35854,0
-0.21125,-0.019186,1
-0.17668,-0.16515,1
-0.22149,0.12422,1
0.0602,-0.41995,0
-0.12162,-0.27271,0
-0.029429,0.023068,1
-0.18948,0.41359,0
-0.14595,0.3022,1
-0.32008,-0.36234,0
-0.2996,-0.42636,0
-0.011503,0.42256,0
0.025629,0.32396,1
-0.21253,0.27403,0
-0.081926,0.14343,1
0.22665,-0.41099,0
-0.087047,0.032031,1
-0.12546,0.46481,0
0.039713,0.053798,1
0.22665,-0.1165,0
-0.070402,-0.035831,1
0.13318,0.34957,0
-0.34697,0.11014,1
-0.3777,0.09221,0
0.18696,0.39823,0
-0.24966,-0.40331,0
-0.30728,0.36366,0
-0.24198,-0.26759,0
0.12934,-0.15363,0
0.28811,0.12806,0
-0.34057,0.41487,0
-0.34953,-0.34185,0
-0.099851,-0.13442,1
0.087088,0.10886,1
-0.060159,-0.076804,1
0.12806,-0.09601,1
-0.06272,2.0522e-05,1
-0.18436,0.19464,1
2.0522e-05,-0.38026,0
0.21129,-0.2471,0
0.09093,-0.34697,0
-0.20741,-0.26374,0
-0.19588,-0.014064,1
0.067882,0.28043,1
-0.2996,0.09221,0
0.12422,0.071723,1
-0.023027,0.29964,1
-0.19716,-0.10497,1
-0.13186,0.47633,0
-0.087047,0.040994,1
-0.020466,0.22281,1
0.27915,0.017946,1
-0.16131,-0.18948,1
0.19464,0.52627,0
-0.35721,-0.29575,0
-0.048635,0.27787,1
-0.39563,-0.30088,0
0.11654,-0.051196,1
-0.25734,0.0038618,0
0.16647,-0.012784,1
-0.092169,0.55828,0
-0.1357,-0.28039,0
-0.33801,-0.069122,0
-0.1882,0.0089834,1
0.25482,-0.2599,0
-0.025588,0.11398,1
0.27915,-0.41227,0
-0.22661,0.18568,1
-0.38922,-0.23173,0
-0.22789,-0.097291,1
-0.18564,-0.24326,0
0.026909,-0.13058,1
-0.26502,0.1844,1
-0.33289,0.48273,0
-0.35977,-0.41611,0
0.26891,0.51859,0
-0.069122,-0.1357,1
-0.10625,-0.081926,1
0.27275,0.18696,0
-0.36618,-0.14339,0
-0.33161,0.45201,0
-0.27143,-0.39563,0
-0.20997,-0.39947,0
0.23946,0.47249,0
-0.29191,-0.23814,0
-0.33545,0.0064226,0
0.17288,0.49298,0
-0.15363,0.25098,1
-0.23429,0.19336,1
0.25482,-0.11394,0
0.066602,-0.39178,0
0.026909,-0.16131,1
-0.26118,-0.1229,0
-0.2535,0.3803,0
0.073004,0.023068,1
0.25354,0.22025,0
-0.16515,0.49042,0
-0.13058,0.14855,1
0.2561,0.54676,0
-0.03327,0.10629,1
0.14599,0.33933,0
0.26507,0.49682,0
-0.038392,0.18568,1
-0.071682,-0.14467,1
-0.35849,-0.1229,0
-0.10369,0.037152,1
-0.19076,-0.28679,0
-0.11906,-0.36746,0
-0.13442,0.27915,1
0.15623,-0.42764,0
-0.028148,0.44304,0
0.1908,0.46737,0
-0.042233,0.12294,1
-0.13826,-0.25478,0
-0.061439,-0.29831,0
0.14727,-0.13442,1
-0.34185,-0.26246,0
-0.39819,0.16903,0
0.27787,0.22921,0
0.28683,-0.11522,0
-0.046074,-0.28551,0
0.1972,0.085808,1
-0.40971,0.49682,0
-0.03199,0.19976,1
-0.10497,-0.12418,1
0.026909,0.14727,1
0.20104,0.52243,0
0.046115,0.23562,1
0.020507,-0.093449,1
-0.201,-0.29063,0
0.16391,0.4853,0
0.046115,0.28299,1
0.089649,-0.11009,1
0.27147,-0.017905,1
-0.11906,0.28043,1
0.066602,0.28555,1
-0.1293,0.26635,1
-0.019186,-0.053757,1
0.28171,0.35213,0
0.035872,-0.017905,1
-0.093449,0.42128,1
0.15239,-0.057598,1
-0.36874,0.45841,0
0.28299,0.4853,0
-0.14595,-0.084487,1
-0.089608,0.09349,1
-0.06272,0.14855,1
0.047396,0.19976,1
0.067882,0.10117,1
-0.16771,0.56084,0
0.25226,-0.057598,1
-0.15619,0.13959,1
-0.36362,0.55316,0
-0.20997,0.089649,1
-0.29319,0.1972,0
0.25866,0.31372,0
-0.2535,0.22025,1
-0.28039,-0.2996,0
0.051237,0.20617,1
-0.042233,-0.015344,1
-0.20356,-0.24582,1
-0.052476,-0.3841,0
-0.41355,0.46737,0
-0.043513,0.09349,1
0.14343,-0.42764,0
0.0064226,0.1191,1
0.16263,0.54291,0
-0.33545,0.22281,0
-0.21893,0.47633,0
0.014105,0.27659,1
-0.044794,-0.15107,1
-0.035831,0.35854,1
-0.015344,0.16135,1
0.18184,-0.039672,1
-0.38666,-0.22277,0
-0.16387,-0.0038207,1
-0.16643,0.09349,1
-0.18692,0.11654,1
-0.19588,0.12678,1
-0.23301,-0.03327,1
-0.053757,0.33549,1
-0.22917,-0.046074,1
-0.10241,0.35982,1
-0.076804,0.54163,0
0.21513,0.12422,0
0.070443,0.099892,1
-0.074243,-0.069122,1
0.21385,-0.22277,0
-0.29575,-0.41483,0
-0.38282,0.034592,0
-0.0051011,-0.38666,0
0.069163,-0.089608,1
0.13574,0.19592,1
-0.1229,-0.30088,0
0.29964,0.0089834,0
-0.21381,0.43024,0
-0.12674,0.016666,1
0.021787,0.087088,1
-0.17924,0.23049,1
0.27275,-0.046074,1
0.071723,-0.037111,1
-0.33161,0.12934,1
-0.19588,0.047396,1
0.30732,-0.075524,0
-0.1882,0.13318,1
0.019227,-0.039672,1
0.09349,0.43792,0
0.015385,-0.41995,0
-0.15875,-0.15875,1
-0.20228,-0.12034,1
0.1972,0.178,0
-0.27527,0.29323,0
0.20489,-0.27911,0
0.064041,0.23562,1
-0.36746,0.064041,0
-0.2599,0.23562,0
-0.15107,0.15879,1
0.069163,0.53267,0
-0.35593,-0.16387,0
0.25226,-0.098571,0
-0.25222,0.33037,0
-0.26118,0.17032,1
-0.27015,0.13702,1
0.081967,0.23818,1
-0.16259,-0.29063,0
0.24586,-0.19204,0
-0.097291,0.27531,1
0.16263,0.17288,1
-0.32264,0.47249,0
0.0051422,-0.084487,1
-0.14467,-0.12034,1
0.23818,0.44944,0
-0.27399,-0.38794,0
-0.15491,0.17032,1
-0.3713,0.25098,0
-0.029429,0.4917,0
-0.35209,0.19976,0
0.0602,0.0051422,1
-0.25222,0.49298,0
0.29195,0.42768,0
-0.306,0.33933,0
0.064041,0.16263,1
-0.35721,0.13318,1
-0.20741,0.37006,0
-0.30216,0.09349,1
-0.055037,-0.39178,0
-0.12034,0.55828,0
0.15495,-0.085767,1
0.087088,-0.029429,1
0.20745,-0.35081,0
-0.16131,-0.080645,1
0.11014,0.28683,0
0.27403,-0.034551,1
-0.23942,-0.30856,0
-0.35209,-0.37642,0
-0.043513,-0.41227,0
-0.20741,-0.30088,0
0.079406,0.088369,1
-0.36618,0.12294,1
0.042274,-0.13698,1
0.0064226,-0.079365,1
-0.17412,-0.18436,1
-0.037111,0.27147,1
0.085808,0.26763,1
-0.06528,0.27019,1
-0.34313,-0.30344,0
-0.089608,0.066602,1
-0.052476,0.099892,1
-0.39563,0.55956,0
-0.18052,-0.24966,0
0.22281,0.45201,0
-0.34825,0.29451,0
-0.012784,0.13574,1
0.20873,0.28171,0
-0.38538,-0.22917,0
0.13702,0.54676,0
-0.034551,0.25738,1
0.13702,-0.090889,1
-0.12418,-0.06272,1
-0.21893,0.16519,1
-0.3713,0.33805,0
-0.061439,-0.017905,1
0.27915,0.19976,0
-0.09473,0.055078,1
-0.32008,0.064041,0
-0.16131,0.1844,1
-0.15235,0.28683,1
-0.16003,-0.17283,1
-0.1818,-0.15235,1
-0.029429,0.51859,0
-0.023027,-0.33929,0
-0.12034,-0.090889,1
-0.32392,0.52627,0
-0.40075,0.20617,0
0.10757,-0.25478,0
-0.16387,-0.14082,1
0.21897,0.31628,0
-0.081926,0.30604,1
-0.25478,-0.34697,0
-0.35337,0.23818,0
0.0602,-0.17027,0
0.042274,0.023068,1
-0.066561,-0.0063815,1
-0.38922,0.45713,0
-0.09473,-0.098571,1
0.20361,0.15367,0
-0.03199,0.38158,1
-0.09601,0.24202,1
-0.028148,0.15879,1
-0.088328,-0.40587,0
-0.42764,0.069163,0
-0.306,-0.19972,0
-0.41995,0.31116,0
0.0602,0.056359,1
0.30476,-0.075524,0
0.18696,0.39311,0
0.24586,-0.30856,0
-0.021746,-0.1421,1
0.14343,-0.28807,0
-0.090889,-0.30728,0
-0.090889,-0.0025403,1
-0.33417,-0.22917,0
-0.23686,-0.24966,1
0.020507,-0.16771,1
-0.29703,0.23818,0
-0.10113,-0.33673,0
0.065321,0.47249,0
-0.24582,0.20361,1
-0.21893,0.18952,1
-0.092169,0.17672,1
-0.38282,0.46481,0
-0.025588,-0.035831,1
-0.26502,0.11782,1
-0.03199,0.25098,1
-0.20741,0.026909,1
0.12934,0.06148,1
0.29836,-0.17155,0
-0.13698,0.27403,1
0.23306,0.15367,0
0.033311,-0.071682,1
0.011544,0.24842,1
-0.16899,0.12806,1
-0.33545,0.2497,0
-0.33545,-0.1229,0
-0.16387,0.046115,1
-0.016625,-0.30088,0
-0.1882,0.22665,1
-0.21637,0.49682,0
-0.0089423,-0.43532,0
-0.4238,-0.41355,0
-0.26118,0.47761,0
0.043554,0.21897,1
0.078126,-0.037111,1
-0.35593,0.2369,0
0.015385,-0.076804,1
-0.0025403,-0.14339,1
0.048676,-0.15491,1
-0.0025403,0.11014,1
0.046115,-0.3841,0
-0.29831,-0.20485,0
0.098612,-0.056318,1
-0.088328,0.17544,1
-0.10881,0.20104,1
0.13062,-0.41483,0
-0.28935,0.47121,0
0.007703,0.046115,1
0.011544,0.24202,1
0.038433,0.43024,0
0.15111,-0.10241,1
-0.051196,-0.18948,0
-0.43404,-0.0089423,0
-0.38026,-0.42123,0
-0.35081,-0.11009,0
-0.048635,0.30476,1
0.29964,0.1255,0
0.2497,0.038433,0
-0.092169,0.25994,1
-0.040953,0.11654,1
-0.16899,0.3086,1
0.049957,-0.012784,1
0.011544,0.099892,1
-0.16643,-0.0025403,1
-0.012784,-0.090889,1
-0.064,0.44688,1
-0.43404,-0.37898,0
-0.36234,-0.28807,0
0.13702,-0.31112,0
-0.15875,-0.020466,1
-0.20613,-0.38922,0
-0.019186,-0.41099,0
0.26378,0.27147,0
0.28939,-0.070402,0
-0.16515,0.13318,1
0.11014,-0.21509,0
0.26891,0.49682,0
0.17032,0.15495,1
-0.024307,-0.37002,0
0.13959,-0.03199,1
-0.27143,-0.09473,0
0.1908,-0.21509,0
0.24458,-0.13186,0
0.14983,0.040994,1
0.066602,-0.22917,0
-0.39947,-0.29319,0
0.0025813,0.38286,1
0.21001,-0.085767,1
-0.22917,0.55188,0
0.037152,-0.42123,0
-0.22533,-0.27271,0
-0.43276,0.42384,0
-0.053757,-0.42123,0
-0.12418,0.46609,0
-0.41867,-0.1357,0
-0.16899,0.2497,1
-0.33161,-0.24838,0
0.29067,0.1383,0
-0.24326,0.18568,1
-0.43148,-0.17796,0
0.16135,-0.19716,0
-0.088328,0.32653,1
-0.11522,0.38927,1
0.014105,-0.32776,0
-0.18948,-0.19588,1
0.23306,0.56084,0
-0.080645,-0.23942,0
0.14471,0.20489,1
-0.201,-0.066561,1
-0.12162,-0.025588,1
-0.35209,0.12934,1
-0.28935,0.50194,0
-0.37386,-0.2471,0
0.17672,0.33421,0
-0.17796,0.24202,1
0.23177,0.4917,0
-0.38154,0.25994,0
0.0025813,0.062761,1
-0.30088,0.12678,1
0.24458,0.42256,0
0.18824,0.28811,0
0.26891,0.19464,0
0.067882,-0.084487,1
-0.3841,-0.35337,0
0.14855,-0.047355,1
-0.32264,-0.26246,0
0.010264,-0.051196,1
0.23818,-0.11906,0
-0.14979,0.14471,1
0.19208,0.25482,0
-0.18692,-0.1882,1
0.23946,-0.34697,0
-0.20869,0.21641,1
-0.03327,-0.20869,0
0.075565,-0.26374,0
-0.40331,0.49298,0
-0.39563,0.32909,0
0.27147,-0.42251,0
0.11014,0.065321,1
-0.27143,0.22793,0
-0.092169,0.27275,1
-0.18308,0.56084,0
-0.27911,0.14983,1
0.10757,-0.16771,0
0.0051422,0.43792,0
-0.35977,0.087088,0
-0.088328,0.36878,1
-0.29319,-0.17924,0
-0.22405,-0.080645,1
0.25098,0.41103,0
-0.28423,0.32268,0
0.29067,-0.19844,0
0.038433,0.19592,1
-0.31368,0.35597,0
-0.16003,-0.064,1
0.023068,0.15623,1
-0.34569,-0.12802,0
0.24842,0.25098,0
0.18952,0.35854,0
-0.20869,0.22537,1
0.016666,0.30988,1
0.039713,-0.16771,1
0.084528,0.46481,0
0.24586,-0.058878,1
-0.22661,-0.016625,1
0.20873,-0.075524,1
-0.30472,-0.41867,0
0.19848,0.09221,0
-0.0063815,0.085808,1
0.043554,0.075565,1
0.011544,0.023068,1
0.010264,-0.056318,1
0.042274,-0.40715,0
0.11782,-0.20741,0
-0.1165,-0.38666,0
0.30604,-0.078084,0
-0.10497,0.19976,1
0.22281,0.178,0
-0.075524,0.53267,0
0.052517,0.0013009,1
-0.1946,-0.017905,1
-0.18308,0.24202,1
-0.17924,0.26507,1
0.29451,0.49682,0
-0.14467,0.28299,1
0.10501,0.32781,0
-0.076804,0.51987,0
-0.055037,-0.23173,0
-0.1754,-0.052476,1
-0.22661,-0.074243,1
-0.1882,0.11526,1
0.014105,0.26891,1
-0.13954,-0.41099,0
-0.083206,-0.029429,1
0.22153,-0.26374,0
0.10886,0.22281,1
0.012825,0.21257,1
-0.0012599,-0.051196,1
-0.13954,0.048676,1
-0.27399,0.21385,0
0.15623,-0.32136,0
-0.044794,0.28171,1
-0.37002,0.46481,0
0.079406,0.40847,0
0.27019,0.41359,0
-0.0089423,0.18312,1
0.27915,-0.030709,1
-0.048635,0.55956,0
-0.38794,0.40719,0
0.24458,-0.33801,0
-0.039672,0.47377,0
0.25738,0.52115,0
0.16391,0.43792,0
-0.23173,0.064041,1
-0.39435,-0.029429,0
-0.012784,-0.085767,1
0.25866,0.44944,0
-0.23942,-0.056318,1
-0.097291,-0.10497,1
-0.36362,0.51731,0
-0.14595,0.1844,1
0.28939,-0.41227,0
0.1255,0.067882,1
0.026909,0.097332,1
-0.030709,0.19592,1
-0.14082,0.34061,1
-0.34313,0.43152,0
-0.201,0.52243,0
0.24714,0.0025813,1
-0.1357,0.34573,1
-0.1754,0.13959,1
-0.21893,0.083247,1
-0.14851,0.10501,1
-0.34185,0.22793,0
-0.17155,0.55316,0
-0.39563,0.18696,0
-0.015344,0.30476,1
-0.27911,0.20233,0
0.21257,-0.055037,1
0.084528,0.35854,0
-0.34185,0.12806,1
0.28683,0.37518,0
-0.10241,0.3739,1
0.15367,0.084528,1
-0.23686,-0.20356,1
-0.12546,0.085808,1
-0.06272,-0.13954,1
0.042274,0.085808,1
0.178,0.47121,0
-0.0012599,-0.079365,1
0.26122,0.18568,0
0.13318,-0.047355,1
-0.09601,0.051237,1
-0.048635,-0.29191,0
0.094771,-0.052476,1
-0.046074,0.12678,1
0.070443,-0.21765,0
0.13062,0.21257,1
0.089649,0.51475,0
-0.37642,0.27659,0
0.1191,0.15751,1
-0.42251,0.2561,0
0.06148,-0.10369,1
-0.33801,-0.27143,0
-0.098571,-0.052476,1
-0.22277,0.096051,1
-0.047355,-0.17027,0
-0.021746,-0.11394,1
-0.39691,-0.11138,0
0.094771,0.089649,1
-0.026868,0.37646,1
-0.0038207,-0.24838,0
-0.052476,0.26891,1
0.18312,0.066602,1
0.26122,0.058919,0
-0.14723,0.023068,1
-0.3713,0.54676,0
0.25994,0.34317,0
-0.14851,0.40719,0
0.025629,0.1844,1
-0.26502,0.51346,0
0.14471,0.45585,0
-0.43148,0.46865,0
0.21001,-0.061439,1
0.10886,0.13062,1
-0.014064,-0.12418,1
0.069163,-0.14723,1
-0.41611,-0.42508,0
-0.41483,-0.41099,0
-0.13442,0.28811,1
-0.17668,0.10757,1
-0.3713,0.5045,0
0.12038,0.27787,0
-0.10881,0.11398,1
-0.31112,0.12166,1
-0.0063815,-0.12418,1
-0.079365,-0.090889,1
-0.06528,-0.12674,1
-0.17924,0.52371,0
-0.1165,-0.18692,0
0.042274,0.2433,1
0.084528,-0.052476,1
0.26507,-0.35081,0
0.11654,0.46097,0
0.078126,0.28171,1
0.039713,-0.064,1
0.089649,0.33165,0
-0.42251,-0.42764,0
-0.38666,0.557,0
-0.11009,0.38414,1
-0.012784,0.099892,1
0.24202,0.033311,1
-0.31752,-0.31368,0
0.29067,0.3611,0
-0.040953,0.1972,1
-0.0076619,-0.41995,0
-0.37258,-0.20228,0
-0.20485,0.1716,1
0.064041,-0.015344,1
0.020507,-0.42892,0
-0.11266,-0.34185,0
-0.1421,-0.30088,0
-0.012784,0.23434,1
0.21769,0.11782,0
-0.22533,0.3214,0
0.038433,0.1191,1
0.19592,0.096051,0
