0.14021,0.019725,1
-0.00092903,0.22799,1
-0.37098,-0.22984,0
-0.3073,0.30028,1
-0.22812,0.13676,1
0.30028,0.36052,0
-0.12141,0.34331,1
0.0059556,-0.11453,1
0.10062,0.41215,1
0.052427,-0.22812,1
0.059312,0.29167,1
0.12472,-0.38131,0
0.27446,-0.1283,0
0.24176,-0.2264,0
0.047264,-0.43294,0
0.20045,0.48616,0
-0.033631,0.43625,0
-0.057728,-0.1369,0
-0.18509,0.038658,1
-0.25566,-0.40713,0
-0.1042,-0.014698,0
-0.068055,0.52231,0
-0.29869,-0.28148,1
0.021446,0.40699,1
-0.13002,-0.27287,0
-0.073218,0.34503,1
-0.01642,-0.37098,0
-0.0078137,-0.21091,1
-0.1696,0.39322,1
-0.28492,0.29511,1
0.15914,-0.10248,0
-0.12657,-0.14551,0
0.18324,0.00079214,0
0.0059556,0.26069,1
0.16947,0.15398,0
-0.038795,0.29339,0
-0.25394,-0.24706,1
0.086851,-0.30386,1
-0.36754,0.49305,0
-0.24361,-0.13518,1
-0.10764,0.30716,1
-0.099036,0.16258,1
-0.42778,-0.097315,0
0.1075,-0.15928,1
-0.29009,0.37773,1
0.009398,-0.092151,1
0.045543,0.12472,0
-0.33311,0.38806,0
-0.41229,-0.14895,0
0.15053,0.29511,0
-0.030189,-0.049122,0
-0.41745,0.14537,0
-0.18165,0.21766,0
0.019725,-0.095593,1
-0.16788,0.32265,0
-0.025025,-0.24189,1
-0.40196,-0.13346,0
-0.42089,-0.12657,0
0.10406,0.16947,1
0.2538,-0.17993,0
-0.026747,-0.088709,1
-0.40368,0.45346,0
-0.059449,-0.2264,0
-0.11108,-0.28492,0
0.1316,0.40527,1
0.076524,0.018004,1
-0.26771,-0.34344,0
-0.23329,0.024889,1
-0.43122,0.35363,0
-0.059449,0.21766,0
0.092014,-0.24706,1
-0.33139,0.37601,0
-0.030189,-0.40885,0
-0.09043,-0.10592,0
0.081687,0.35535,0
-0.29009,0.048985,1
-0.059449,-0.33139,0
-0.18165,0.11611,1
0.00079214,-0.17477,1
0.011119,0.27102,1
-0.23329,-0.21608,1
-0.39508,-0.025025,0
0.019725,-0.28836,1
-0.19198,0.12644,1
-0.18682,0.54468,0
0.1316,0.069639,0
0.14881,0.20733,1
-0.10592,0.047264,0
0.15226,-0.13518,1
-0.35893,0.36396,0
0.052427,-0.41057,0
0.028331,-0.069776,1
0.11955,-0.1042,1
0.12816,-0.17821,1
-0.36237,0.073081,0
0.1643,-0.092151,0
0.25208,-0.32451,0
-0.3727,-0.040516,0
0.078245,-0.29353,1
0.07136,-0.012977,1
-0.22124,-0.17477,1
-0.42434,-0.24706,0
0.17635,0.5137,0
-0.22296,-0.049122,0
0.21938,0.53435,0
-0.4054,0.26929,0
0.22799,-0.2591,0
-0.18337,0.14881,1
0.14709,0.030052,0
0.24864,0.46551,0
-0.34861,0.53091,0
-0.19542,0.11095,1
-0.27632,-0.41057,0
-0.37098,0.014562,0
0.16086,0.25208,0
0.061033,0.36568,0
-0.15239,-0.39163,0
0.17635,0.49133,0
-0.049122,-0.086988,0
-0.1042,0.059312,0
-0.32451,-0.3727,0
0.048985,-0.161,1
-0.22296,0.17119,1
0.24692,0.20733,0
0.11439,-0.41401,0
-0.2178,-0.014698,0
-0.34172,0.40527,0
0.083408,0.45002,1
-0.037074,-0.11969,1
0.11783,0.45174,1
0.10406,0.45346,1
-0.00092903,-0.32623,0
0.061033,-0.0043714,1
-0.10592,0.11955,1
-0.29697,-0.27632,1
-0.021583,0.40699,1
0.067918,-0.30041,1
0.097178,0.50337,0
-0.095593,0.12816,1
0.083408,0.41559,1
-0.17649,0.40871,1
0.028331,0.095457,0
-0.018141,-0.10764,1
0.093735,0.43281,1
-0.33311,0.45862,0
0.031773,-0.26943,1
-0.26599,0.093735,1
0.079966,-0.26083,1
-0.26083,0.23315,0
0.02661,-0.3159,0
0.14193,-0.22468,1
-0.20747,0.18496,1
-0.10764,0.33642,1
-0.32623,-0.38131,0
0.1643,0.50854,0
0.018004,-0.41745,0
-0.1042,-0.35721,0
0.2211,0.40699,0
-0.21091,0.078245,1
0.29167,-0.25738,0
0.067918,-0.18337,1
